Id,SessionDateTime,CustomerAction,CustomerId,BookId,Name,BookPrice,Quantity,TotalCharges,Transaction,OrderID
84715,06:48.8,Added to Cart,236,6837,JavaServer Faces programming,5,1,5,Added to Cart,D05D5DC1-0FD5-4F86-A5D5-1561D5918B05
84716,06:48.8,Added to Cart,40,12467,Structured programming in turbo pascal,5,1,5,Added to Cart,D05D5DC1-0FD5-4F86-A5D5-1561D5918B05
84717,07:48.2,Browsed,445,9204,Firestone art collection,5,1,5,Cancelled,1A61B84A-C008-4FD6-9604-97769D35D82C
84718,07:48.2,Purchased,191,13408,The psychology of motivation,5,1,5,Completed,1A61B84A-C008-4FD6-9604-97769D35D82C
84719,07:48.2,Purchased,471,13667,The writing book,5,1,5,Completed,1A61B84A-C008-4FD6-9604-97769D35D82C
84720,07:48.2,Purchased,171,13188,Physical science,5,1,5,Completed,1A61B84A-C008-4FD6-9604-97769D35D82C
84721,07:48.2,Added to Cart,268,7665,Educational psychology,5,1,5,Added to Cart,1A61B84A-C008-4FD6-9604-97769D35D82C
84722,07:48.2,Purchased,246,12445,Existentialist philosophy,5,1,5,Completed,1A61B84A-C008-4FD6-9604-97769D35D82C
84723,20:47.8,Browsed,142,1492,Music and you,5,1,5,Cancelled,2B14D781-9FFC-4AA2-9013-42C2BFDC13F0
84724,20:47.8,Purchased,65,6810,Forms of feeling in Victorian fiction,5,1,5,Completed,2B14D781-9FFC-4AA2-9013-42C2BFDC13F0
84725,20:47.8,Purchased,368,7192,Psychology,5,1,5,Completed,2B14D781-9FFC-4AA2-9013-42C2BFDC13F0
84726,50:47.3,Purchased,69,1908,Strategic management,5,1,5,Completed,3F61098F-1766-4F50-B080-E6E719A47FA4
84727,50:47.3,Browsed,172,20211,Holocaust fiction,5,1,5,Cancelled,3F61098F-1766-4F50-B080-E6E719A47FA4
84728,50:47.3,Purchased,250,19442,Philosophy,5,1,5,Completed,3F61098F-1766-4F50-B080-E6E719A47FA4
84729,50:47.3,Browsed,425,2465,The Hanukkah book,5,1,5,Cancelled,3F61098F-1766-4F50-B080-E6E719A47FA4
84730,03:46.9,Purchased,142,1369,The Best American poetry,5,1,5,Completed,AC8D7172-ECD2-4B08-B12D-8370EF1FAFA5
84731,03:46.9,Added to Cart,429,8079,Windows batch file programming,5,1,5,Browsed,AC8D7172-ECD2-4B08-B12D-8370EF1FAFA5
84732,03:46.9,Purchased,308,1054,The Armada ghost book,5,1,5,Completed,AC8D7172-ECD2-4B08-B12D-8370EF1FAFA5
84733,03:46.9,Browsed,266,12630,Psychology,5,1,5,Cancelled,AC8D7172-ECD2-4B08-B12D-8370EF1FAFA5
84734,03:46.9,Purchased,313,11335,A basis for music education,5,1,5,Completed,AC8D7172-ECD2-4B08-B12D-8370EF1FAFA5
84735,03:46.9,Browsed,112,14162,World view,5,1,5,Cancelled,AC8D7172-ECD2-4B08-B12D-8370EF1FAFA5
84736,03:46.9,Purchased,79,3493,Plays for the theatre,5,1,5,Completed,AC8D7172-ECD2-4B08-B12D-8370EF1FAFA5
84737,36:46.3,Purchased,115,1649,Share the music,5,1,5,Completed,853BE657-F61C-4BDA-95C0-7E903EDB54E8
84738,36:46.3,Browsed,366,8717,Operations management,5,1,5,Cancelled,853BE657-F61C-4BDA-95C0-7E903EDB54E8
84739,36:46.3,Purchased,104,19964,Managing aggression,5,1,5,Completed,853BE657-F61C-4BDA-95C0-7E903EDB54E8
84740,36:46.3,Browsed,183,19639,Reading Sumerian poetry,5,1,5,Cancelled,853BE657-F61C-4BDA-95C0-7E903EDB54E8
84741,36:46.3,Added to Cart,130,6122,Historical fictions,5,1,5,Browsed,853BE657-F61C-4BDA-95C0-7E903EDB54E8
84742,36:46.3,Browsed,244,6213,World history,5,1,5,Cancelled,853BE657-F61C-4BDA-95C0-7E903EDB54E8
84743,36:46.3,Purchased,445,982,Sixth bedtime book,5,1,5,Completed,853BE657-F61C-4BDA-95C0-7E903EDB54E8
84744,36:46.3,Purchased,319,9889,Science focus,5,1,5,Completed,853BE657-F61C-4BDA-95C0-7E903EDB54E8
84745,42:45.9,Purchased,230,5614,How to cook your daughter,5,1,5,Completed,1AB6C8E3-82B2-4AAD-B3DA-1D873E535400
84746,42:45.9,Browsed,370,5799,Askmen. com presents the guy's guide to romance,5,1,5,Cancelled,1AB6C8E3-82B2-4AAD-B3DA-1D873E535400
84747,42:45.9,Purchased,209,9989,Non-invasive physiological measurements,5,1,5,Completed,1AB6C8E3-82B2-4AAD-B3DA-1D873E535400
84748,28:45.5,Purchased,215,14738,An introduction to political sociology,5,1,5,Completed,EA934BD0-0DEA-4276-95CF-565B1643F686
84749,28:45.5,Purchased,389,20309,Dictionary of Asian philosophies,5,1,5,Completed,EA934BD0-0DEA-4276-95CF-565B1643F686
84750,28:45.5,Purchased,342,6180,Psychology,5,1,5,Completed,EA934BD0-0DEA-4276-95CF-565B1643F686
84751,28:45.5,Purchased,493,3645,Psychology for effective teaching,5,1,5,Completed,EA934BD0-0DEA-4276-95CF-565B1643F686
84752,32:45.0,Added to Cart,201,10649,Management,5,1,5,Browsed,78BEFD5D-7C01-48AA-AC2C-0006C540B898
84753,32:45.0,Added to Cart,375,16817,The adventures of Sherlock Holmes,5,1,5,Added to Cart,78BEFD5D-7C01-48AA-AC2C-0006C540B898
84754,32:45.0,Purchased,464,6655,Programming and customizing PICmicro microcontrollers,5,1,5,Completed,78BEFD5D-7C01-48AA-AC2C-0006C540B898
84755,32:45.0,Added to Cart,115,9408,The art of coarse drinking,5,1,5,Added to Cart,78BEFD5D-7C01-48AA-AC2C-0006C540B898
84756,32:45.0,Added to Cart,217,2609,Glencoe science voyages,5,1,5,Browsed,78BEFD5D-7C01-48AA-AC2C-0006C540B898
84757,32:45.0,Browsed,146,5977,Holt science,5,1,5,Cancelled,78BEFD5D-7C01-48AA-AC2C-0006C540B898
84758,14:44.5,Added to Cart,311,19887,Suffering religion,5,1,5,Browsed,8B0BCA20-E3C0-4638-83EE-DB168B7EED06
84759,14:44.5,Added to Cart,404,7132,Exploring psychology,5,1,5,Added to Cart,8B0BCA20-E3C0-4638-83EE-DB168B7EED06
84760,47:43.9,Browsed,239,13585,Subliminal politics,5,1,5,Cancelled,32638FE4-0279-40CE-8F99-1021A5812FF1
84761,47:43.9,Added to Cart,18,12676,International politics,5,1,5,Added to Cart,32638FE4-0279-40CE-8F99-1021A5812FF1
84762,47:43.9,Purchased,133,4491,Fanny,5,1,5,Completed,32638FE4-0279-40CE-8F99-1021A5812FF1
84763,47:43.9,Purchased,199,6103,Strategic management,5,1,5,Completed,32638FE4-0279-40CE-8F99-1021A5812FF1
84764,04:43.5,Purchased,390,12436,Elements of ML programming,5,1,5,Completed,6D1D7251-CBEC-4869-8BDA-1BB6CA6B4D77
84765,04:43.5,Added to Cart,393,14164,Excursions in world music,5,1,5,Added to Cart,6D1D7251-CBEC-4869-8BDA-1BB6CA6B4D77
84766,04:43.5,Browsed,24,4771,365 ways to cook pasta,5,1,5,Cancelled,6D1D7251-CBEC-4869-8BDA-1BB6CA6B4D77
84767,26:43.0,Added to Cart,388,15796,Thinking musically,5,1,5,Added to Cart,C37FB3DA-8F6E-4265-AEF4-4D2B750BC350
84768,26:43.0,Added to Cart,414,13642,Women leaders in American politics,5,1,5,Browsed,C37FB3DA-8F6E-4265-AEF4-4D2B750BC350
84769,26:43.0,Purchased,461,5374,The bank book,5,1,5,Completed,C37FB3DA-8F6E-4265-AEF4-4D2B750BC350
84770,26:43.0,Added to Cart,36,14900,Strategic management,5,1,5,Browsed,C37FB3DA-8F6E-4265-AEF4-4D2B750BC350
84771,26:43.0,Added to Cart,472,388,Management essentials,5,1,5,Added to Cart,C37FB3DA-8F6E-4265-AEF4-4D2B750BC350
84772,26:43.0,Purchased,422,12228,MS-DOS system programming,5,1,5,Completed,C37FB3DA-8F6E-4265-AEF4-4D2B750BC350
84773,26:43.0,Browsed,466,12450,Management communication,5,1,5,Cancelled,C37FB3DA-8F6E-4265-AEF4-4D2B750BC350
84774,26:43.0,Added to Cart,409,18266,A Music course for students,5,1,5,Browsed,C37FB3DA-8F6E-4265-AEF4-4D2B750BC350
84775,58:42.5,Purchased,125,8567,The hand book,5,1,5,Completed,7D8855F7-B767-4435-AAFD-AB9EC35578BA
84776,58:42.5,Purchased,453,21379,Archetypal patterns in women's fiction,5,1,5,Completed,7D8855F7-B767-4435-AAFD-AB9EC35578BA
84777,58:42.5,Browsed,469,13942,The psychology of happiness,5,1,5,Cancelled,7D8855F7-B767-4435-AAFD-AB9EC35578BA
84778,58:42.5,Browsed,69,17841,Art in three dimensions,5,1,5,Cancelled,7D8855F7-B767-4435-AAFD-AB9EC35578BA
84779,58:42.5,Purchased,320,4212,British politics,5,1,5,Completed,7D8855F7-B767-4435-AAFD-AB9EC35578BA
84780,58:42.5,Added to Cart,155,20062,Musical performance,5,1,5,Added to Cart,7D8855F7-B767-4435-AAFD-AB9EC35578BA
84781,58:42.5,Browsed,87,1265,What is medical history?,5,1,5,Cancelled,7D8855F7-B767-4435-AAFD-AB9EC35578BA
84782,32:42.0,Browsed,274,13504,The Simscript II programming language,5,1,5,Cancelled,2A622002-E913-43B2-AF86-E1B9B5398D31
84783,32:42.0,Purchased,175,9086,Linear programming,5,1,5,Completed,2A622002-E913-43B2-AF86-E1B9B5398D31
84784,32:42.0,Purchased,203,1962,Group work,5,1,5,Completed,2A622002-E913-43B2-AF86-E1B9B5398D31
84785,32:42.0,Purchased,5,6517,Critical approaches to the fiction of Thomas Hardy,5,1,5,Completed,2A622002-E913-43B2-AF86-E1B9B5398D31
84786,32:42.0,Purchased,102,8264,Pragmatics and fiction,5,1,5,Completed,2A622002-E913-43B2-AF86-E1B9B5398D31
84787,32:42.0,Browsed,308,15492,Phrase book,5,1,5,Cancelled,2A622002-E913-43B2-AF86-E1B9B5398D31
84788,32:42.0,Added to Cart,190,11077,The book of ballet,5,1,5,Browsed,2A622002-E913-43B2-AF86-E1B9B5398D31
84789,32:42.0,Purchased,382,2123,Financial management,5,1,5,Completed,2A622002-E913-43B2-AF86-E1B9B5398D31
84790,18:41.6,Added to Cart,158,19855,The language of politics,5,1,5,Browsed,C77BE345-C2F2-4577-8486-73F748A92FB8
84791,18:41.6,Purchased,406,6356,Art history,5,1,5,Completed,C77BE345-C2F2-4577-8486-73F748A92FB8
84792,18:41.6,Added to Cart,354,2980,Arts and ideas,5,1,5,Added to Cart,C77BE345-C2F2-4577-8486-73F748A92FB8
84793,18:41.6,Browsed,114,1756,Encyclopedia of philosophy,5,1,5,Cancelled,C77BE345-C2F2-4577-8486-73F748A92FB8
84794,18:41.6,Added to Cart,352,20307,The American political process,5,1,5,Browsed,C77BE345-C2F2-4577-8486-73F748A92FB8
84795,36:41.1,Purchased,187,12928,History of modern art,5,1,5,Completed,322667D7-862A-4EFA-83B2-28C54B377885
84796,36:41.1,Browsed,258,18217,Contextualism in philosophy,5,1,5,Cancelled,322667D7-862A-4EFA-83B2-28C54B377885
84797,36:41.1,Browsed,269,20904,Non-equilibrium thermodynamics and statistical mechanics,5,1,5,Cancelled,322667D7-862A-4EFA-83B2-28C54B377885
84798,36:41.1,Purchased,18,108,The slimy book,5,1,5,Completed,322667D7-862A-4EFA-83B2-28C54B377885
84799,40:40.6,Added to Cart,32,17257,Microcomputer programs for groundwater studies,5,1,5,Added to Cart,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
84800,40:40.6,Added to Cart,375,5767,The jungle book,5,1,5,Added to Cart,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
84801,40:40.6,Purchased,355,14180,Echoes 11,5,1,5,Completed,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
84802,40:40.6,Purchased,323,5368,The joke book,5,1,5,Completed,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
84803,40:40.6,Purchased,178,2121,Poetry,5,1,5,Completed,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
84804,40:40.6,Purchased,184,19489,Comparative approaches to Chinese philosophy,5,1,5,Completed,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
84805,26:40.2,Added to Cart,420,4570,Adventures of a bystander,5,1,5,Browsed,7FC27B89-5784-4092-B0D6-B2A87D83EA42
84806,26:40.2,Purchased,150,12493,A Fortran programming course,5,1,5,Completed,7FC27B89-5784-4092-B0D6-B2A87D83EA42
84807,26:40.2,Purchased,317,1193,Handwriting. Book 4,5,1,5,Completed,7FC27B89-5784-4092-B0D6-B2A87D83EA42
84808,26:40.2,Purchased,197,13992,The rhetoric of fiction,5,1,5,Completed,7FC27B89-5784-4092-B0D6-B2A87D83EA42
84809,51:39.7,Added to Cart,218,4434,Contexts of international politics,5,1,5,Added to Cart,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
84810,51:39.7,Purchased,259,10112,Operations management,5,1,5,Completed,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
84811,51:39.7,Added to Cart,314,12405,Professionalism in medical assisting,5,1,5,Added to Cart,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
84812,51:39.7,Purchased,227,15314,Another second poetry book,5,1,5,Completed,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
84813,51:39.7,Purchased,239,20159,Inside book publishing,5,1,5,Completed,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
84814,51:39.7,Browsed,290,18493,A concise economic history of the world,5,1,5,Cancelled,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
84815,37:39.3,Purchased,68,14557,Art in action,5,1,5,Completed,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
84816,37:39.3,Added to Cart,77,11843,The art & practice of investment,5,1,5,Browsed,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
84817,37:39.3,Browsed,210,17699,Psychology for AS level,5,1,5,Cancelled,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
84818,37:39.3,Added to Cart,497,9992,Cognitive science,5,1,5,Added to Cart,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
84819,37:39.3,Added to Cart,287,11771,Electric motors and drives,5,1,5,Added to Cart,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
84820,37:39.3,Added to Cart,151,4599,The Science fictional olympics,5,1,5,Added to Cart,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
84821,37:39.3,Added to Cart,357,4148,The art of meditation,5,1,5,Added to Cart,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
84822,22:38.8,Added to Cart,65,4326,The ulcer diet cook book,5,1,5,Browsed,C5E3A74B-42E4-47E6-9375-46F985B3283B
84823,22:38.8,Purchased,278,6567,Efficient memory programming,5,1,5,Completed,C5E3A74B-42E4-47E6-9375-46F985B3283B
84824,22:38.8,Added to Cart,233,7083,Social psychology,5,1,5,Browsed,C5E3A74B-42E4-47E6-9375-46F985B3283B
84825,22:38.8,Purchased,4,17644,Elements of International Political Theory,5,1,5,Completed,C5E3A74B-42E4-47E6-9375-46F985B3283B
84826,22:38.8,Browsed,298,17995,Oxford science programme,5,1,5,Cancelled,C5E3A74B-42E4-47E6-9375-46F985B3283B
84827,22:38.8,Browsed,322,4821,How to make love all night (and drive a woman wild),5,1,5,Cancelled,C5E3A74B-42E4-47E6-9375-46F985B3283B
84828,22:38.8,Browsed,232,1824,The psychology of religion,5,1,5,Cancelled,C5E3A74B-42E4-47E6-9375-46F985B3283B
84829,28:38.4,Browsed,376,19758,Philosophy of science,5,1,5,Cancelled,280AFD15-4F0F-456B-A65E-17E6A8497A80
84830,28:38.4,Purchased,309,20365,Narrative Fiction: Contemporary Poetics,5,1,5,Completed,280AFD15-4F0F-456B-A65E-17E6A8497A80
84831,46:38.0,Browsed,481,12714,Introductory physical science,5,1,5,Cancelled,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
84832,46:38.0,Browsed,171,4003,The singing book,5,1,5,Cancelled,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
84833,46:38.0,Browsed,228,2244,The great adventure,5,1,5,Cancelled,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
84834,46:38.0,Purchased,382,8436,Sources of world history,5,1,5,Completed,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
84835,46:38.0,Added to Cart,48,19525,Religion without God,5,1,5,Browsed,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
84836,46:38.0,Added to Cart,393,18411,The science of conflict,5,1,5,Browsed,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
84837,43:37.5,Purchased,406,10910,Modern art,5,1,5,Completed,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
84838,43:37.5,Purchased,271,16518,Post-war Russian poetry,5,1,5,Completed,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
84839,43:37.5,Added to Cart,81,18359,The art of war,5,1,5,Browsed,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
84840,43:37.5,Browsed,312,4154,Philosophy and practical education,5,1,5,Cancelled,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
84841,43:37.5,Added to Cart,306,3675,The living art,5,1,5,Added to Cart,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
84842,43:37.5,Browsed,476,1038,Fiction,5,1,5,Cancelled,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
84843,43:37.5,Browsed,33,6721,Environmental science demystified,5,1,5,Cancelled,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
84844,17:37.0,Purchased,117,19399,Politics & society,5,1,5,Completed,45FDA582-233D-493C-9109-FAF68D9A375F
84845,17:37.0,Added to Cart,150,16492,A wonder book,5,1,5,Browsed,45FDA582-233D-493C-9109-FAF68D9A375F
84846,17:37.0,Browsed,97,18324,Alice's adventures in Wonderland,5,1,5,Cancelled,45FDA582-233D-493C-9109-FAF68D9A375F
84847,06:36.7,Added to Cart,152,14819,Sunburst,5,1,5,Added to Cart,D8FA1C78-7243-4543-B720-606161B9510B
84848,06:36.7,Added to Cart,145,18853,The musical Wesleys,5,1,5,Browsed,D8FA1C78-7243-4543-B720-606161B9510B
84849,06:36.7,Added to Cart,327,20473,The Routledge anthology of Renaissance drama,5,1,5,Browsed,D8FA1C78-7243-4543-B720-606161B9510B
84850,06:36.7,Browsed,222,2371,Understanding Art,5,1,5,Cancelled,D8FA1C78-7243-4543-B720-606161B9510B
84851,06:36.7,Purchased,185,12922,Psychology,5,1,5,Completed,D8FA1C78-7243-4543-B720-606161B9510B
84852,06:36.7,Purchased,87,10062,Philosophy,5,1,5,Completed,D8FA1C78-7243-4543-B720-606161B9510B
84853,04:36.2,Browsed,405,4365,Restoring musical boxes,5,1,5,Cancelled,292CBFD9-8279-4E05-9AE7-7746E3E5CA38
84854,04:36.2,Purchased,67,6116,Seventeenth century poetry,5,1,5,Completed,292CBFD9-8279-4E05-9AE7-7746E3E5CA38
84855,04:36.2,Added to Cart,234,10644,Management,5,1,5,Added to Cart,292CBFD9-8279-4E05-9AE7-7746E3E5CA38
84856,49:35.8,Added to Cart,231,9043,World philosophy,5,1,5,Added to Cart,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
84857,49:35.8,Browsed,129,5346,Children making books,5,1,5,Cancelled,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
84858,49:35.8,Browsed,4,17667,Politics and religion,5,1,5,Cancelled,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
84859,49:35.8,Added to Cart,8,18294,Music from the Tang Court,5,1,5,Added to Cart,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
84860,49:35.8,Purchased,408,12488,Forms of prose fiction,5,1,5,Completed,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
84861,49:35.8,Browsed,337,5085,Exploring philosophy,5,1,5,Cancelled,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
84862,49:35.8,Purchased,493,9371,Rodeo Drive,5,1,5,Completed,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
84863,27:35.4,Added to Cart,431,9995,A HISTORY OF MODERN PSYCHOLOGY,5,1,5,Added to Cart,C0798B89-5DC6-4F83-8511-D55364ABCA53
84864,27:35.4,Added to Cart,376,9996,Principles of medical imaging,5,1,5,Browsed,C0798B89-5DC6-4F83-8511-D55364ABCA53
84865,27:35.4,Browsed,335,16673,The beachcomber's book,5,1,5,Cancelled,C0798B89-5DC6-4F83-8511-D55364ABCA53
84866,27:35.4,Browsed,197,7593,Management strategy,5,1,5,Cancelled,C0798B89-5DC6-4F83-8511-D55364ABCA53
84867,27:35.4,Browsed,191,21088,Test authoring program,5,1,5,Cancelled,C0798B89-5DC6-4F83-8511-D55364ABCA53
84868,57:35.0,Purchased,432,8814,Managing change,5,1,5,Completed,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
84869,57:35.0,Browsed,477,3262,Reentry programs for female scientists,5,1,5,Cancelled,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
84870,57:35.0,Added to Cart,79,6518,Renaissance Latin poetry,5,1,5,Browsed,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
84871,57:35.0,Browsed,402,17355,Browning's major poetry,5,1,5,Cancelled,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
84872,57:35.0,Purchased,345,20173,Global political Islam,5,1,5,Completed,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
84873,43:34.5,Browsed,159,9905,Medical and veterinary entomology,5,1,5,Cancelled,90E0B723-4D80-46AC-A002-446C970AD5D5
84874,43:34.5,Browsed,226,11194,Classroom management,5,1,5,Cancelled,90E0B723-4D80-46AC-A002-446C970AD5D5
84875,43:34.5,Purchased,472,18921,The Cambridge dictionary of psychology,5,1,5,Completed,90E0B723-4D80-46AC-A002-446C970AD5D5
84876,43:34.5,Added to Cart,143,17959,Poetry & prose,5,1,5,Added to Cart,90E0B723-4D80-46AC-A002-446C970AD5D5
84877,43:34.5,Added to Cart,444,6533,William Blake & his poetry,5,1,5,Added to Cart,90E0B723-4D80-46AC-A002-446C970AD5D5
84878,43:34.5,Browsed,150,3002,Philosophy,5,1,5,Cancelled,90E0B723-4D80-46AC-A002-446C970AD5D5
84879,33:34.2,Purchased,295,13368,Programming structures,5,1,5,Completed,66200A77-4103-4198-85B9-D2560119048C
84880,33:34.2,Purchased,406,11912,Philosophy and religious belief,5,1,5,Completed,66200A77-4103-4198-85B9-D2560119048C
84881,33:34.2,Purchased,236,2940,New music composition,5,1,5,Completed,66200A77-4103-4198-85B9-D2560119048C
84882,33:34.2,Added to Cart,12,14129,Counseling  psychology  and children,5,1,5,Added to Cart,66200A77-4103-4198-85B9-D2560119048C
84883,33:34.2,Purchased,206,8674,A history of musical style,5,1,5,Completed,66200A77-4103-4198-85B9-D2560119048C
84884,18:33.7,Browsed,314,18430,The twentieth-century world,5,1,5,Cancelled,18D038DF-3C01-4EB4-8101-A820AE095F68
84885,18:33.7,Purchased,423,7712,Medical insurance for pharmacy technicians,5,1,5,Completed,18D038DF-3C01-4EB4-8101-A820AE095F68
84886,18:33.7,Purchased,229,13275,Psychology,5,1,5,Completed,18D038DF-3C01-4EB4-8101-A820AE095F68
84887,18:33.7,Browsed,73,5542,Black American women fiction writers,5,1,5,Cancelled,18D038DF-3C01-4EB4-8101-A820AE095F68
84888,18:33.7,Browsed,499,19643,Time  space  and philosophy,5,1,5,Cancelled,18D038DF-3C01-4EB4-8101-A820AE095F68
84889,08:33.3,Added to Cart,10,9983,Dynamic programming and its applications,5,1,5,Added to Cart,288D1E98-C5BA-4225-BFA9-2DA4916B037E
84890,08:33.3,Purchased,61,19231,The C++ programming language,5,1,5,Completed,288D1E98-C5BA-4225-BFA9-2DA4916B037E
84891,08:33.3,Browsed,73,21357,The Hollywood musical,5,1,5,Cancelled,288D1E98-C5BA-4225-BFA9-2DA4916B037E
84892,08:33.3,Purchased,73,607,Macmillan life science,5,1,5,Completed,288D1E98-C5BA-4225-BFA9-2DA4916B037E
84893,18:32.9,Browsed,133,295,The bloody affray at Riverside Drive,5,1,5,Cancelled,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
84894,18:32.9,Purchased,243,13630,Victorian Christmas crafts,5,1,5,Completed,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
84895,18:32.9,Purchased,224,14508,Lewis Carroll's Alice's adventures in Wonderland,5,1,5,Completed,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
84896,18:32.9,Purchased,256,10686,Social psychology,5,1,5,Completed,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
84897,18:32.9,Added to Cart,456,6676,Careers for courageous people & other adventurous types,5,1,5,Added to Cart,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
84898,18:32.9,Browsed,408,9852,Representing musical structure,5,1,5,Cancelled,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
84899,16:32.5,Browsed,18,15738,Writing through music,5,1,5,Cancelled,B2F1E692-17A0-41E7-B088-11B381044516
84900,16:32.5,Added to Cart,91,3025,Medical genetics,5,1,5,Browsed,B2F1E692-17A0-41E7-B088-11B381044516
84901,16:32.5,Added to Cart,323,13001,Music lessons you can teach,5,1,5,Browsed,B2F1E692-17A0-41E7-B088-11B381044516
84902,16:32.5,Browsed,128,11718,Concepts in science,5,1,5,Cancelled,B2F1E692-17A0-41E7-B088-11B381044516
84903,16:32.5,Added to Cart,355,3357,Modern earth science,5,1,5,Added to Cart,B2F1E692-17A0-41E7-B088-11B381044516
84904,16:32.5,Browsed,256,6420,Child psychology,5,1,5,Cancelled,B2F1E692-17A0-41E7-B088-11B381044516
84905,33:32.1,Browsed,67,8919,Strategic management,5,1,5,Cancelled,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
84906,33:32.1,Purchased,478,4971,My world,5,1,5,Completed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
84907,33:32.1,Browsed,380,2737,International management,5,1,5,Cancelled,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
84908,33:32.1,Added to Cart,158,18355,Modern drama,5,1,5,Browsed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
84909,33:32.1,Added to Cart,380,6284,Philosophy,5,1,5,Browsed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
84910,33:32.1,Purchased,218,2585,Glencoe science voyages,5,1,5,Completed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
84911,33:32.1,Added to Cart,326,18307,Music workshop books,5,1,5,Browsed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
84912,03:31.7,Purchased,459,2533,Merrill life science,5,1,5,Completed,DDB0D1EF-2A37-4435-98CB-38C2F35D34A5
